AGNO;RBD;DGV_RBD;NOM_RBD;MRUN;RUT_SOSTENEDOR;P_JURIDICA;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;LATITUD;LONGITUD;CONVENIO_PIE;ENS_01;ENS_02;ENS_03;ENS_04;ENS_05;ENS_06;ENS_07;ENS_08;ENS_09;ENS_10;ENS_11;MATRICULA;ESTADO_ESTAB;ORI_RELIGIOSA;ORI_OTRO_GLOSA;PAGO_MATRICULA;PAGO_MENSUAL
2019;129;5;LICEO SUPERIOR GABRIELA MISTRAL; ;65167802;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;-20,221086500000;-70,151435850000;0;10;110;310;0;0;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;$10.001 A $25.000
2019;130;9;COLEGIO NORTH COLLEGE; ;65155174;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;-20,223463060000;-70,144226070000;0;110;310;0;0;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$25.001 A $50.000
2019;131;7;COLEGIO ESCASCE; ;65153926;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;-20,224636080000;-70,148178100000;0;110;310;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;132;5;COLEGIO BAJO MOLLE; ;65150688;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;-20,289623260000;-70,127502440000;0;10;110;310;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$50.001 A $100.000
2019;133;3;COLEGIO ADVENTISTA DE IQUIQUE; ;65102261;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;-20,225141530000;-70,148498540000;1;10;110;310;0;0;0;0;0;0;0;0;1;1;7;ADVENTISTA;GRATUITO;GRATUITO
2019;134;1;LICEO ATENEA; ;65135174;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;-20,215583800000;-70,154388430000;1;110;310;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;136;8;J.  I.  CAPULLITO;14133877; ;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;-20,215338000000;-70,138110000000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; ;GRATUITO;$25.001 A $50.000
2019;138;4;COLEGIO HERMANOS CARRERA; ; ;9;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;139;2;JARDIN INFANTIL CONEJITO; ;76231708;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;-20,214958000000;-70,153380000000;0;10;0;0;0;0;0;0;0;0;0;0;1;1;9; ;SIN INFORMACION;SIN INFORMACION
2019;143;0;LICEO TRINITY COLLEGE; ;76551170;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;144;9;COLEGIO IQUIQUE YOUNG SCHOOL; ;65152578;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;-20,223632810000;-70,143043520000;0;110;310;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$10.001 A $25.000
2019;145;7;HISPANO BRITANICO; ; ;9;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;147;3;COLEGIO DON BOSCO; ;80230500;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;148;1;IQUIQUE ENGLISH COLLEGE; ; ;9;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;150;3;LICEO AMERICAN COLLEGE;9978229; ;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;151;1;CINDERELLA S SCHOOL;20046420; ;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;154;6;ESCUELA BASICA FRONTERIZA; ;69010200;1;1;TPCA;14;1404;HUARA;11;IQUIQUE;2;1;1;-19,924280170000;-69,511116030000;1;110;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;156;2;ESCUELA PISAGUA; ;69010200;1;1;TPCA;14;1404;HUARA;11;IQUIQUE;2;1;1;-19,597984310000;-70,212974550000;1;10;110;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;158;9;ESCUELA CHIAPA; ;69010200;1;1;TPCA;14;1404;HUARA;11;IQUIQUE;2;1;1;-19,537260060000;-69,206970210000;0;110;0;0;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2019;159;7;ESCUELA JAINA; ;69010200;1;1;TPCA;14;1404;HUARA;11;IQUIQUE;2;1;1;-19,554653170000;-69,246017460000;0;110;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;160;0;ESCUELA PACHICA; ;69010200;1;1;TPCA;14;1404;HUARA;11;IQUIQUE;2;1;1;-19,865898130000;-69,432044980000;1;10;110;0;0;0;0;0;0;0;0;0;1;1;7;RELIGIOSIDAD INDÍGENA;GRATUITO;GRATUITO
2019;161;9;LICEO DE HUARA; ;69010200;1;1;TPCA;14;1404;HUARA;11;IQUIQUE;2;1;1;-19,996875760000;-69,772636410000;1;10;110;165;310;363;410;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;162;7;ESCUELA SIBAYA; ;69010200;1;1;TPCA;14;1404;HUARA;11;IQUIQUE;2;1;1;-19,779834750000;-69,161094670000;1;110;0;0;0;0;0;0;0;0;0;0;1;1;7;LAICO;GRATUITO;GRATUITO
2019;165;1;ESCUELA CHUSMIZA; ;69010200;1;1;TPCA;14;1404;HUARA;11;IQUIQUE;2;1;1;-19,683925630000;-69,188392640000;0;110;0;0;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2019;167;8;ESCUELA CAMINA; ;69251100;1;1;TPCA;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;-19,311801910000;-69,424636840000;0;10;110;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;168;6;ESCUELA CUISAMA; ;69251100;1;1;TPCA;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;-19,323591230000;-69,456695560000;0;110;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;169;4;ESCUELA QUISTAGAMA; ;69251100;1;1;TPCA;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;-19,342067720000;-69,497016910000;0;110;0;0;0;0;0;0;0;0;0;0;1;1;7;DIFERENTES RELIGIONES;GRATUITO;GRATUITO
2019;170;8;ESCUELA NAMA; ;69251100;1;1;TPCA;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;-19,189184190000;-69,411567690000;0;110;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;171;6;ESCUELA APAMILCA; ;69251100;1;1;TPCA;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;-19,309515000000;-69,392776490000;0;110;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;172;4;ESCUELA CHAPIQUILTA; ;69251100;1;1;TPCA;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;-19,317728040000;-69,410530090000;0;110;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;173;2;ESCUELA MOQUELLA; ;69251100;1;1;TPCA;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;-19,350690840000;-69,514976500000;0;110;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;174;0;ESCUELA FRANCIA; ;69251100;1;1;TPCA;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;-19,381555560000;-69,571472170000;0;110;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;175;9;ESCUELA YALA YALA; ;69251100;1;1;TPCA;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;-19,314687730000;-69,400093080000;0;110;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;177;5;ESCUELA BASICA CARIQUIMA; ;69250400;1;1;TPCA;14;1403;COLCHANE;11;IQUIQUE;2;1;1;-19,467208860000;-68,644752500000;0;110;0;0;0;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2019;178;3;LICEO TECNICO PROFESIONAL COLCHANE; ;69250400;1;1;TPCA;14;1403;COLCHANE;11;IQUIQUE;2;1;1;-19,276477810000;-68,639137270000;1;10;110;310;410;510;610;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;179;1;ESCUELA BASICA MAUQUE; ;69250400;1;1;TPCA;14;1403;COLCHANE;11;IQUIQUE;2;1;1;-19,322822570000;-68,880554200000;0;110;0;0;0;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2019;184;8;ESCUELA BASICA ESCAPINA; ;69250400;1;1;TPCA;14;1403;COLCHANE;11;IQUIQUE;2;1;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;185;6;ESCUELA BASICA PISIGA-CHOQUE; ;69250400;1;1;TPCA;14;1403;COLCHANE;11;IQUIQUE;2;1;1;-19,302841190000;-68,617797850000;0;110;0;0;0;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2019;186;4;ESCUELA BASICA ENQUELGA; ;69250400;1;1;TPCA;14;1403;COLCHANE;11;IQUIQUE;2;1;1;-19,228967670000;-68,804489140000;0;110;0;0;0;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2019;187;2;ESCUELA VERTIENTE DEL SABER; ;69010400;1;1;TPCA;14;1405;PICA;11;IQUIQUE;2;1;0;-20,488290790000;-69,324874880000;1;10;110;0;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2019;188;0;ESC. MATILLA DE NUEVA EXTREMADURA; ;69010400;1;1;TPCA;14;1405;PICA;11;IQUIQUE;2;1;1;-20,513231280000;-69,360008240000;1;10;110;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;191;0;LIC. ALCDE.SERGIO GONZALEZ GUTIERREZ; ;71497400;1;1;TPCA;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;-20,253240590000;-69,784858700000;1;310;363;410;510;610;0;0;0;0;0;0;1;1;7;LAICO;GRATUITO;GRATUITO
2019;192;9;ESCUELA BASICA MAMINA; ;71497400;1;1;TPCA;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;-20,071035390000;-69,217613220000;1;10;110;0;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2019;193;7;ESCUELA BASICA POZO ALMONTE; ;71497400;1;1;TPCA;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;-20,251361850000;-69,787017820000;1;10;110;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;195;3;ESCUELA BASICA LA TIRANA; ;71497400;1;1;TPCA;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;-20,337646480000;-69,655426030000;1;10;110;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;196;1;ESCUELA BASICA HUATACONDO; ;71497400;1;1;TPCA;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;-20,927782060000;-69,053359990000;1;110;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;198;8;ESCUELA BASICA LA HUAYCA; ;71497400;1;1;TPCA;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;-20,430568700000;-69,560462950000;1;10;110;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;199;6;LICEO DOMINGO LATRILLE LASTAUNOU; ;69020100;1;2;ANTOF;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;-22,088581090000;-70,194793700000;1;165;310;363;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;200;3;LICEO POLITECNICO DIEGO PORTALES P.; ;69020100;1;2;ANTOF;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;-22,085071000000;-70,195109000000;1;299;310;410;510;610;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;201;1;ESCUELA CARLOS CONDELL DE LA HAZA; ;69020100;1;2;ANTOF;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;-22,093879700000;-70,203948970000;1;10;110;0;0;0;0;0;0;0;0;0;1;1;7;CRISTIANA;GRATUITO;GRATUITO
2019;203;8;ESCUELA PABLO NERUDA; ;69020100;1;2;ANTOF;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;-22,089179990000;-70,194404600000;1;10;110;0;0;0;0;0;0;0;0;0;1;1;7;PLURALISTA;GRATUITO;GRATUITO
2019;204;6;ESCUELA L.GRAL.BERNARDO O´HIGGINS R.; ;69020100;1;2;ANTOF;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;-22,085315700000;-70,189216610000;1;10;110;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;205;4;ESCUELA ARTURO PRAT CHACON; ;69020100;1;2;ANTOF;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;-22,085079190000;-70,187561040000;1;10;110;0;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2019;206;2;ESCUELA ESTADOS UNIDOS DE NORTEAMERICA; ;69020100;1;2;ANTOF;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;-22,108810420000;-70,210014340000;1;10;110;0;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2019;207;0;ESC. ESPECIAL PEDRO AGUIRRE CERDA; ;69020100;1;2;ANTOF;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;-22,086309430000;-70,189147950000;0;212;0;0;0;0;0;0;0;0;0;0;1;1;7;NO EXISTE;GRATUITO;GRATUITO
2019;208;9;COLEGIO SAGRADA FAMILIA; ;65154769;1;2;ANTOF;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;-22,094581890000;-70,204996440000;0;10;110;310;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2019;209;7;ESC. PARV. EL CAMELLITO; ; ;9;2;ANTOF;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;210;0;ESCUELA ARTURO PEREZ CANTO; ;69253600;1;2;ANTOF;23;2302;MARÍA ELENA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;-22,344568250000;-69,667800900000;1;10;110;0;0;0;0;0;0;0;0;0;1;1;7;SE IMPARTE RELIGIÓN CATÓLICA Y EVANGÉLICA;GRATUITO;GRATUITO
2019;211;9;LICEO H.C. T.P. MARIA ELENA; ;69253600;1;2;ANTOF;23;2302;MARÍA ELENA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;-22,346694950000;-69,667121890000;1;310;410;510;0;0;0;0;0;0;0;0;1;1;7;SE IMPARTE RELIGIÓN CATÓLICA Y EVANGÉLICA;GRATUITO;GRATUITO
2019;214;3;ESCUELA IGNACIO CARRERA PINTO; ;69253600;1;2;ANTOF;23;2302;MARÍA ELENA;21;ANTOFAGASTA - TOCOPILLA;2;1;1;-22,345552440000;-69,661277770000;1;110;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;217;8;LICEO LUIS CRUZ MARTINEZ; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;-22,455097200000;-68,926651000000;1;310;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;218;6;LICEO FRANCISCO DE AGUIRRE; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;-22,458255770000;-68,931243900000;1;310;610;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;219;4;LICEO POLITECNICO CESAREO AGUIRRE G.; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;-22,458761220000;-68,920494080000;1;299;510;610;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;220;8;LICEO MINERO AMÉRICA; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;-22,437931060000;-68,924201970000;0;510;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;222;4;CENTRO EDUC.INTEGRAL DE ADULTOS C.E.I.A; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;-22,460325240000;-68,924713130000;0;165;363;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;223;2;ESCUELA CLAUDIO ARRAU; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;-22,449363710000;-68,926231380000;1;110;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;224;0;ESCUELA GRECIA; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;-22,460300450000;-68,933692930000;1;110;0;0;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2019;225;9;ESCUELA REPUBLICA DE BOLIVIA; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;-22,462703700000;-68,928588870000;0;110;0;0;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2019;226;7;ESCUELA BASICA EMILIO SOTOMAYOR; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;-22,438146590000;-68,922653200000;1;110;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;227;5;ESCUELA BASICA PRESIDENTE BALMACEDA; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;-22,458919530000;-68,923110960000;1;110;0;0;0;0;0;0;0;0;0;0;1;1;7;LAICO;GRATUITO;GRATUITO
2019;228;3;ESCUELA BASICA VADO DE TOPATER; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;-22,476984020000;-68,929061890000;1;110;0;0;0;0;0;0;0;0;0;0;1;1;7;OPCIÓN CATÓLICA  O EVANGÉLICA;GRATUITO;GRATUITO
2019;229;1;ESCUELA REPUBLICA DE CHILE; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;-22,443603520000;-68,907569890000;1;110;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;230;5;ESCUELA BASICA ANDRES BELLO; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;-22,455732350000;-68,916397090000;1;110;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;231;3;ESCUELA BASICA JOHN FITZGERALD KENNEDY; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;-22,454381940000;-68,920173650000;1;110;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;232;1;ESCUELA BASICA PEDRO VERGARA KELLER; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;-22,441701890000;-68,932563780000;1;110;0;0;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2019;234;8;ESCUELA REPUBLICA DE ECUADOR; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;-22,45403528;-68,93942446;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2; ;GRATUITO;SIN INFORMACION
2019;235;6;ESCUELA JARDIN INFANTIL EL PRINCIPITO; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;236;4;ESCUELA DE PARVULOS LAS ABEJITAS; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;-22,477556230000;-68,929748540000;0;10;0;0;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2019;237;2;ESCUELA DE PARVULOS LLAMITO BLANCO; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;-22,438093190000;-68,922859190000;0;10;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;238;0;ESCUELA DIFERENCIAL LOA; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;-22,454135890000;-68,918899540000;0;212;215;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;239;9;ESCUELA BASICA 21 DE MAYO; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;-22,450782780000;-68,932006840000;1;110;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;240;2;ESCUELA BASICA REPUBLICA DE FRANCIA; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;-22,474828720000;-68,932647710000;1;110;0;0;0;0;0;0;0;0;0;0;1;1;7;LAICA;GRATUITO;GRATUITO
2019;241;0;ESCUELA PARVULARIA LAS ARDILLAS; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;-22,443290710000;-68,929275510000;1;10;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;243;7;ESCUELA BASICA PUKARA; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;1;-22,268030170000;-68,631217960000;0;110;0;0;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2019;244;5;ESCUELA DE PARVULOS LOS ENANITOS; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;-22,457965850000;-68,939468380000;1;10;0;0;0;0;0;0;0;0;0;0;1;1;7;NINGUNA;GRATUITO;GRATUITO
2019;245;3;ESCUELA DE PARVULOS PAPELUCHO; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;-22,446382520000;-68,916069030000;0;10;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;246;1;ESCUELA BASICA SENORA DE LA CANDELARIA; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;1;-22,487392430000;-68,926338200000;0;10;110;0;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2019;248;8;ESCUELA BASICA SAN JOSE; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;1;-22,278833390000;-68,322402950000;0;110;0;0;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2019;249;6;ESCUELA BASICA SAN ANDRES; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;1;-22,11495425;-68,31687474;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2; ;GRATUITO;GRATUITO
2019;251;8;ESCUELA BASICA SAN SANTIAGO; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;252;6;ESCUELA BASICA SAN FRANCISCO; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;1;-22,342748640000;-68,650138850000;1;110;0;0;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2019;253;4;COLEGIO ADVENTISTA DE CALAMA; ;65102261;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;3;2;0;-22,465719100000;-68,926687520000;1;10;110;310;0;0;0;0;0;0;0;0;1;1;7;ADVENTISTA;$1.000 A $10.000;$50.001 A $100.000
2019;254;2;FUNDACION EDUC.COLEGIO NUESTRA SRA.DE AYQUINA; ;65093790;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;3;2;0;-22,461834220000;-68,927711700000;0;110;310;0;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;$25.001 A $50.000
2019;255;0;COLEGIO EJERCITO DE SALVACION; ;65064565;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;3;2;0;-22,459900040000;-68,930667660000;1;10;110;310;0;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2019;256;9;INSTITUTO OBISPO SILVA LEZAETA; ;65127678;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;3;2;0;-22,469567960000;-68,926529320000;0;110;310;0;0;0;0;0;0;0;0;0;1;1;2; ;$10.001 A $25.000;$50.001 A $100.000
2019;257;7;COLEGIO CHUQUICAMATA; ;72747300;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;4;3;0;-22,478863000000;-68,912120000000;0;110;310;0;0;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$50.001 A $100.000
2019;259;3;ESC. PARV. JESUS DE NAZARETH; ; ;9;2;ANTOF;22;2201;CALAMA;22;EL LOA;4;3;0;-22,464136000000;-68,921740000000;0;10;0;0;0;0;0;0;0;0;0;0;1;1;2; ;$50.001 A $100.000;$50.001 A $100.000
2019;261;5;ESCUELA DE PARRVULOS CAPITAN RAFAEL TORREBLANCA;17459682; ;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;4;3;0;-22,451738000000;-68,913190000000;0;10;0;0;0;0;0;0;0;0;0;0;1;1;9; ;SIN INFORMACION;SIN INFORMACION
2019;262;3;ESCUELA DE PARVULOS MICKEY MOUSE; ;65148139;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;3;2;0;-22,450636000000;-68,931840000000;0;10;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;265;8;ESCUELA DE PARVULOS LOS CONEJITOS; ;70954900;1;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;-22,458320620000;-68,924011230000;0;10;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;268;2;ESC. BASICA RURAL SAN ANTONIO DE PADUA; ;69252600;1;2;ANTOF;22;2202;OLLAGÜE;22;EL LOA;2;1;1;-21,223884580000;-68,252510070000;0;110;0;0;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
