RBD,NOM_RBD,NOM_COM_RBD,COD_DEPE,RURAL_RBD,ESTADO_ESTAB,MAT_TOTAL,ENS_01
420,LICEO FERNANDO ARIZTÍA RUIZ,COPIAPÓ,6,0,1,1675,10
421,ESCUELA BRUNO ZAVALA FREDES,COPIAPÓ,6,0,1,944,10
423,ESCUELA SAN PEDRO,COPIAPÓ,6,1,1,373,10
427,ESCUELA LUIS CRUZ MARTÍNEZ,COPIAPÓ,6,0,1,407,10
429,LICEO CATÓLICO ATACAMA,COPIAPÓ,3,0,1,2151,10
430,LICEO POLITÉCNICO BELÉN,COPIAPÓ,3,0,1,1025,10
431,LICEO SAGRADO CORAZÓN,COPIAPÓ,3,0,1,877,10
433,COLEGIO ADVENTISTA DE COPIAPÓ,COPIAPÓ,3,0,1,1026,110
434,ESCUELA SAN VICENTE DE PAUL,COPIAPÓ,3,0,1,851,10
435,COLEGIO PARTIC. LUIS KATUNAR ZAFARANIC,COPIAPÓ,4,0,3,0,0
437,ESCUELA TÉCNICO PROFESIONAL,COPIAPÓ,3,0,1,1233,310
438,LICEO MANUEL BLANCO ENCALADA,CALDERA,6,0,1,619,310
439,ESCUELA TOTORAL,COPIAPÓ,6,1,1,3,110
440,COLEGIO PARROQUIAL PADRE NEGRO,CALDERA,3,0,1,1165,10
441,ESCUELA DE CONCENTRACIÓN,TIERRA AMARILLA,6,0,1,174,10
442,ESCUELA VICTOR MANUEL SÁNCHEZ CABAÑAS,TIERRA AMARILLA,6,0,1,406,10
444,ESCUELA LUIS URIBE ORREGO,TIERRA AMARILLA,6,0,1,304,10
445,ESCUELA PAUL HARRIS,TIERRA AMARILLA,6,1,1,45,10
446,ESCUELA AMOLANAS,TIERRA AMARILLA,6,1,1,34,10
447,ESCUELA SAN ANTONIO,TIERRA AMARILLA,6,1,1,5,110
448,LICEO PEDRO TRONCOSO MACHUCA,VALLENAR,6,0,1,878,310
449,LICEO JOSÉ SANTOS OSSA,VALLENAR,6,0,1,631,510
450,ESCUELA HERMANOS CARRERA,VALLENAR,6,0,1,290,10
452,ESCUELA GABRIELA MISTRAL,VALLENAR,6,0,1,388,10
453,ESCUELA IGNACIO CARRERA PINTO,VALLENAR,6,0,1,754,10
454,ESCUELA GREGORIO CASTILLO MARÍN,VALLENAR,6,0,1,883,10
455,ESCUELA REPÚBLICA DE LOS ESTADOS UNIDOS,VALLENAR,6,0,1,353,10
456,ESCUELA EDUCACIÓN DIFERENCIAL LUIS IRIARTE IRIARTE,VALLENAR,6,0,1,104,212
458,ESCUELA ARTURO PÉREZ CANTO,VALLENAR,6,0,1,344,10
459,ESCUELA BÁSICA ESPAÑA,VALLENAR,6,0,1,470,10
461,ESCUELA LUIS CRUZ MARTÍNEZ,VALLENAR,6,0,1,311,10
462,ESCUELA JOSÉ CAROCA LAFLOR,VALLENAR,6,0,1,377,10
463,ESCUELA BÁSICA ROBERTO CUADRA ALQUINTA,VALLENAR,6,0,1,126,10
464,ESCUELA BÁSICA GUALBERTO KONG FERNÁNDEZ,VALLENAR,6,0,1,613,10
466,ESCUELA BASICA JAVIERA CARRERA,VALLENAR,6,1,2,0,0
467,ESCUELA HERNÁN ARAVENA CONTRERAS,VALLENAR,6,1,1,5,110
468,ESCUELA BÁSICA IGNACIO FRANCO GALLO,VALLENAR,6,1,1,19,110
469,ESCUELA BÁSICA JUSTINO LEIVA AMOR,VALLENAR,6,1,1,40,110
471,ESCUELA BÁSICA SARA BEMBOW VILLEGAS,VALLENAR,6,1,1,61,10
472,ESCUELA DE HACIENDA LAS VENTANAS,VALLENAR,6,1,3,0,0
475,ESCUELA BASICA CAMARONES,VALLENAR,6,1,3,0,0
476,ESCUELA BÁSICA SOR TERESA DE LOS ANDES,VALLENAR,6,1,1,71,10
477,ESCUELA HIPOLITO CORTES GARROTE,ALTO DEL CARMEN,6,1,3,0,0
478,LICEO SANTA MARTA,VALLENAR,3,0,1,1218,10
479,LICEO SAN FRANCISCO,VALLENAR,3,0,1,975,10
480,COLEGIO INGLES LAICO,VALLENAR,4,0,3,0,0
481,ESCUELA BÁSICA ALEJANDRO NOEMI HUERTA,FREIRINA,6,0,1,370,10
482,ESCUELA FORTUNATO SOZA RODRÍGUEZ,FREIRINA,6,1,1,54,10
483,ESCUELA SAMUEL E. CASTILLO LOPEZ,FREIRINA,6,1,1,54,110
484,ESCUELA DE MAITENCILLO,FREIRINA,6,1,1,75,10
485,ESCUELA BÁSICA YERBAS BUENAS,VALLENAR,6,1,1,16,110
486,LICEO JAPÓN,HUASCO,6,0,1,508,310
487,ESCUELA BÁSICA JOSÉ MIGUEL CARRERA,HUASCO,6,0,1,391,10
489,ESCUELA EL OLIVAR,HUASCO,6,0,1,377,10
490,ESCUELA PABLO NERUDA,HUASCO,6,1,1,13,110
492,COLEGIO PARTICULAR ENGLISH COLLEGE,HUASCO,3,0,1,274,10
493,ESCUELA EDUCADOR ARTURO ALVEAR RAMOS,ALTO DEL CARMEN,6,1,1,186,10
495,ESCUELA AGLADE MARÍN VARGAS,ALTO DEL CARMEN,6,1,1,9,110
496,ESCUELA DE CHOLLAY,ALTO DEL CARMEN,6,1,1,13,110
497,ESCUELA DE LA PAMPA,ALTO DEL CARMEN,6,1,1,10,110
498,ESCUELA ALGARROBILLA,ALTO DEL CARMEN,6,1,1,2,110
499,ESCUELA RICARDO CAMPILLAY CONTRERAS,ALTO DEL CARMEN,6,1,1,203,10
500,ESCUELA BÁSICA RURAL EL TAMBO,ALTO DEL CARMEN,6,1,1,7,110
501,ESCUELA DE RETAMO,ALTO DEL CARMEN,6,1,3,0,0
502,ESCUELA DE LAS MARQUESAS,ALTO DEL CARMEN,6,1,1,6,110
503,ESCUELA DE LAS BREAS,ALTO DEL CARMEN,6,1,1,6,110
504,ESCUELA GABRIELA MISTRAL,ALTO DEL CARMEN,6,1,1,14,110
505,ESCUELA,ALTO DEL CARMEN,6,0,3,0,0
506,ESCUELA DE LOS PERALES,ALTO DEL CARMEN,6,1,2,0,0
508,ESCUELA DE CHIGUINTO,ALTO DEL CARMEN,6,1,1,5,110
509,ESCUELA BÁSICA ALDECIRA ALVAREZ A.,ALTO DEL CARMEN,6,1,2,0,0
511,ESCUELA ALICIA FREDES,ALTO DEL CARMEN,6,1,3,0,0
512,ESCUELA DE LA VEGA,ALTO DEL CARMEN,6,1,3,0,0
513,ESCUELA DE LA HIGUERITA,ALTO DEL CARMEN,6,1,3,0,0
514,ESCUELA DE EL CORRAL,ALTO DEL CARMEN,6,1,1,5,110
515,CENTRO DE DIAGNOSTICO,LA SERENA,3,0,3,0,0
516,LICEO GABRIELA MISTRAL DE LA SERENA,LA SERENA,1,0,1,716,110
517,LICEO GREGORIO CORDOVEZ,LA SERENA,1,0,1,922,110
518,LICEO TECNICO MARTA BRUNET,LA SERENA,1,0,1,567,410
519,COLEGIO ARTURO PRAT CHACON,LA SERENA,1,0,1,837,10
520,COLEGIO JOSE GASPAR MARIN ESQUIVEL,LA SERENA,1,0,3,0,0
521,COLEGIO VICTOR DOMINGO SILVA,LA SERENA,1,0,1,507,10
522,COLEGIO JAVIERA CARRERA,LA SERENA,1,0,1,408,10
523,ESCUELA ALONSO DE ERCILLA,LA SERENA,1,0,1,229,10
525,COLEGIO JAPON,LA SERENA,1,0,1,518,10
526,COLEGIO JOSE MANUEL BALMACEDA,LA SERENA,1,0,1,547,10
527,COLEGIO HEROES DE LA CONCEPCION,LA SERENA,1,0,1,519,10
528,ESCUELA GERMAN RIESCO,LA SERENA,1,0,1,391,10
529,COLEGIO MANUEL RODRIGUEZ,LA SERENA,1,0,1,123,212
530,COLEGIO GABRIEL GONZALEZ VIDELA,LA SERENA,1,0,1,901,10
531,COLEGIO PEDRO AGUIRRE CERDA,LA SERENA,1,0,1,457,10
532,CEN.ED.INT.DE ADUL.ESTER VILLARREAL CASTILLO,LA SERENA,1,0,1,374,165
533,COLEGIO DARIO SALAS,LA SERENA,1,0,1,31,110
534,COLEGIO VILLA SAN BARTOLOME,LA SERENA,1,0,1,447,10
535,COLEGIO JOSE MIGUEL CARRERA,LA SERENA,1,0,1,664,10
536,COLEGIO DEPORTIVO OLIMPICO,LA SERENA,1,0,1,249,10
537,COLEGIO LUIS BRAILLE,LA SERENA,1,0,1,36,213
539,COLEGIO DE ALGARROBITO,LA SERENA,1,0,1,200,10
540,ESCUELA DE ISLON,LA SERENA,1,0,1,118,10
542,ESCUELA DE LAMBERT,LA SERENA,1,0,1,164,10
543,COLEGIO ALTOVALSOL,LA SERENA,1,1,1,181,10
544,ESCUELA DE EL MILAGRO,LA SERENA,1,1,1,40,216
546,COLEGIO COQUIMBITO,LA SERENA,1,0,1,159,10
548,ESCUELA DE COLONIA ALFALFARES,LA SERENA,1,0,1,139,10
549,ESCUELA DE LOS CORRALES,LA SERENA,1,1,3,0,0
550,ESCUELA DE ALMIRANTE LATORRE,LA SERENA,1,1,1,2,110
551,ESCUELA DE LAS ROJAS,LA SERENA,1,1,1,182,10
552,ESCUELA DE CHACAY ALTO,LA SERENA,1,1,1,0,0
553,ESCUELA DE BELLAVISTA,LA SERENA,1,1,2,0,0
554,ESCUELA DE PELICANA,LA SERENA,1,1,1,14,110
556,ESCUELA DE ROMERO,LA SERENA,1,1,1,171,10
557,ESCUELA DE SATURNO,LA SERENA,1,1,1,263,10
558,COLEGIO PUNTA DE TEATINOS,LA SERENA,1,1,1,9,110
559,COLEGIO AGUA GRANDE,LA SERENA,1,1,3,0,0
560,COLEGIO QUEBRADA DE TALCA,LA SERENA,1,1,1,189,10
561,COLEGIO EL ROMERAL,LA SERENA,1,1,1,37,110
562,COLEGIO CALETA SAN PEDRO,LA SERENA,1,1,1,311,10
563,COLEGIO LA LAJA,LA SERENA,1,1,3,0,0
564,COLEGIO LA ESTRELLA,LA SERENA,1,1,1,13,110
565,COLEGIO ADVENTISTA LA SERENA,LA SERENA,3,0,1,912,10
566,COLEGIO ISABEL RIQUELME,LA SERENA,3,0,1,303,10
567,COLEGIO SAN FRANCISCO COLL,LA SERENA,3,0,1,1217,10
568,COLEGIO SAN ANTONIO,LA SERENA,3,0,1,570,10
570,COLEGIO ELENA BETTINI,LA SERENA,3,0,1,617,10
571,ESC.ESPEC.LOS PENSAMIENTOS DE JUAN XXIII,LA SERENA,3,0,1,55,212
573,ESCUELA PARTICULAR TERESA VIDELA DE G,LA SERENA,3,0,1,701,10
574,ESCUELA INDUSTRIAL SALESIANA SAN RAMON,LA SERENA,3,0,1,1070,110
575,COLEGIO PROVIDENCIA,LA SERENA,3,0,1,847,110
577,COLEGIO JULIA DE LA BARRA CAMPOS,LA SERENA,3,0,3,0,0
578,LICEO BICENTENARIO DE EXCELENCIA IGNACIO CARRERA PINTO,LA SERENA,1,0,1,419,110
579,COLEGIO SEMINARIO CONCILIAR,LA SERENA,3,0,1,1288,110
580,COLEGIO GERONIMO RENDIC,LA SERENA,4,0,1,1375,10
581,ESCUELA EXPERIMENTAL DE MUSICA JORGE PEÑA HEN,LA SERENA,3,0,1,786,10
582,COLEGIO ANDRES BELLO,LA SERENA,4,0,1,563,110
583,COLEGIO SAGRADOS CORAZONES,LA SERENA,3,0,1,1112,10
584,JARDIN INFANTIL MONTESSORI,LA SERENA,4,0,3,0,0
585,COLEGIO THE INTERNATIONAL SCHOOL,LA SERENA,4,0,1,828,10
587,COLEGIO SERENA,LA SERENA,4,0,1,269,110
589,COLEGIO SANTO DOMINGO,LA SERENA,3,0,1,368,110
590,COLEGIO PARTICULAR SAN JOSE,LA SERENA,4,0,1,801,10
591,COLEGIO INGLES CATOLICO,LA SERENA,4,0,1,838,10
592,COLEGIO MARIA AUXILIADORA,LA SERENA,4,0,3,0,0
594,COLEGIO FRANCISCO DE AGUIRRE,LA SERENA,3,0,3,0,0
597,COLEGIO PEDRO PABLO MUÑOZ,LA HIGUERA,2,0,1,376,10
598,ESCUELA DE PUNTA DE CHOROS,LA HIGUERA,2,1,1,30,110
599,ESCUELA JOSE SANTOS OSSA,LA HIGUERA,2,1,1,142,10
600,ESCUELA DE AGUA GRANDE,LA HIGUERA,2,1,3,0,0
601,ESCUELA DE LOS MORROS,LA HIGUERA,2,1,3,0,0
602,ESCUELA BASICA CARLOS CONDELL,LA HIGUERA,2,1,1,163,10
604,ESCUELA DE PUNTA COLORADA,LA HIGUERA,2,1,1,29,110
606,ESCUELA BASICA SAN ANDRES,LA HIGUERA,2,1,1,25,110
607,ESCUELA LOS PAJARITOS,LA HIGUERA,2,0,3,0,0
608,ESCUELA DE LOS CHOROS,LA HIGUERA,2,1,1,18,110
609,LICEO BICENTENARIO DE EXCELENCIA INSTITUTO SUPERIOR DE COMERCIO DE COQUIMBO,COQUIMBO,6,0,1,838,410
610,LICEO INDUSTRIAL JOSE TOMAS DE URMENETA,COQUIMBO,6,0,1,547,510
611,LICEO DIEGO PORTALES,COQUIMBO,6,0,1,446,310
612,ESCUELA GUILLERMO CERECEDA,COQUIMBO,6,0,1,274,10
613,COLEGIO DE ARTES CLAUDIO ARRAU,COQUIMBO,6,0,1,787,10
614,ESCUELA PRESIDENTE ANIBAL PINTO,COQUIMBO,6,0,1,289,10
615,ESCUELA COQUIMBO,COQUIMBO,6,0,1,268,10
616,ESCUELA CARDENAL JOSE MARIA CARO,COQUIMBO,6,0,1,599,10
617,COLEGIO SANTA CECILIA,COQUIMBO,6,0,1,247,10
618,ESCUELA SANTO TOMAS DE AQUINO,COQUIMBO,6,0,1,603,10
620,ESCUELA JOSE ALFARO ALFARO,COQUIMBO,6,0,1,503,10
621,ESCUELA BASICA MARIO MUNOZ SILVA,COQUIMBO,6,0,1,222,10
623,CENTRO LABORAL JEAN PIAGET,COQUIMBO,6,0,1,49,212
624,ESCUELA DIFERENCIAL JUAN SANDOVAL C.,COQUIMBO,6,0,1,72,212
625,ESCUELA TOMASA OLIVARES CAAMANO,COQUIMBO,6,0,1,193,10
626,ESCUELA BASICA DAVID LEON TAPIA,COQUIMBO,6,0,1,695,10
628,ESCUELA DE PENUELAS,COQUIMBO,6,0,1,246,10
629,COLEGIO PABLO NERUDA,COQUIMBO,6,1,1,761,10
630,COLEGIO LA HERRADURA,COQUIMBO,6,0,1,349,10
631,ESCUELA SAN RAFAEL,COQUIMBO,6,0,1,420,10
632,ESCUELA BASICA MANUEL DE SALAS,COQUIMBO,6,0,1,392,10
634,ESCUELA DE HUACHALALUME,COQUIMBO,6,1,1,51,110
635,ESCUELA DE TOTORALILLO,COQUIMBO,6,1,1,19,110
637,ESCUELA LUCILA GODOY ALCAYAGA,COQUIMBO,6,0,1,265,10
638,ESCUELA DE CAMARONES,COQUIMBO,6,1,1,0,0
639,ESCUELA DE LAS BARRANCAS,COQUIMBO,6,1,1,136,10
640,ESCUELA DE EL MOLLACO,COQUIMBO,6,1,2,0,0
641,ESCUELA DE LAS CARDAS,COQUIMBO,6,1,1,32,110
642,ESCUELA DE EL PENON,COQUIMBO,6,1,1,156,110
643,ESCUELA DE TAMBILLOS,COQUIMBO,6,1,1,181,10
644,ESCUELA DE PUERTO ALDEA,COQUIMBO,6,1,1,38,110
645,ESCUELA DE EL TANGUE,COQUIMBO,6,1,1,20,110
646,COLEGIO BERNARDO O´HIGGINS,COQUIMBO,3,0,1,1747,10
647,COLEGIO MANUEL MONTT,COQUIMBO,3,0,1,506,110
648,COLEGIO SANTA MARTA,COQUIMBO,3,0,1,1150,10
649,COLEGIO PARTICULAR GABRIELA MISTRAL,COQUIMBO,3,0,1,1480,10
650,ESCUELA PARTICULAR METODISTA,COQUIMBO,3,0,1,396,10
654,COLEGIO INGLES JOHN KENNEDY,COQUIMBO,4,0,3,0,0
655,COLEGIO PARTICULAR SAN IGNACIO,COQUIMBO,3,0,1,401,10
656,LICEO BICENTENARIO DE EXCELENCIA LICEO PEDRO REGALADO S. VIDELA O.,ANDACOLLO,6,0,1,310,310
657,ESCUELA LUIS CRUZ MARTINEZ,ANDACOLLO,6,0,1,189,10
658,ESCUELA PATRICIO LYNCH,ANDACOLLO,6,1,1,254,10
659,ESCUELA PADRE BLAS HERNANDEZ SANCHEZ,ANDACOLLO,6,1,1,9,110
660,ESCUELA DE EL TORO,ANDACOLLO,6,1,3,0,0
661,ESCUELA LUIS AMENABAR OSSA,ANDACOLLO,6,1,1,27,110
662,ESCUELA DE MAITENCILLO,ANDACOLLO,6,1,1,15,110
663,ESCUELA PADRE CLARET,ANDACOLLO,3,0,3,0,0
664,COLEGIO PARROQUIAL DE ANDACOLLO,ANDACOLLO,3,0,1,890,10
665,LICEO CARLOS ROBERTO MONDACA CORTES,VICUÑA,2,0,1,470,299
666,ESCUELA BASICA LUCILA GODOY ALCAYAGA,VICUÑA,2,0,1,258,10
668,ESCUELA EDMUNDO VIDAL CARDENAS,VICUÑA,2,0,1,380,10
669,ESCUELA NEFTALI REYES,VICUÑA,2,0,1,149,10
671,ESCUELA RIOS DE ELQUI,VICUÑA,2,0,1,116,10
672,ESCUELA DE DIAGUITAS JUAN TORRES M.,VICUÑA,2,0,1,160,10
673,ESCUELA JOSE ABELARDO NUNEZ,VICUÑA,2,0,1,159,10
674,ESCUELA DE VINITA ALTA,VICUÑA,2,1,1,4,110
675,ESCUELA,VICUÑA,2,0,3,0,0
676,ESCUELA DE SAN CARLOS,VICUÑA,2,1,1,9,110
678,ESCUELA AMELIA BARAHONA MUJICA,VICUÑA,2,1,1,26,10
680,ESCUELA FEDERICO BARNES PAYNE,VICUÑA,2,0,1,77,10
681,ESCUELA DE EL ARENAL,VICUÑA,2,1,1,22,110
682,ESCUELA DAGOBERTO CAMPOS NUNEZ,VICUÑA,2,0,1,131,10
683,ESCUELA DE LA CALERA,VICUÑA,2,1,1,18,110
685,ESCUELA DE LA POLVADA,VICUÑA,2,1,3,0,0
686,ESCUELA BÁSICA MARIO AQUILES RODRIGUEZ,PAIGUANO,2,1,1,52,10
687,ESCUELA DE HUANTA,VICUÑA,2,1,1,2,110
688,ESCUELA DE CHAPILCA,VICUÑA,2,1,1,14,110
689,ESCUELA DE VARILLAR,VICUÑA,2,1,1,3,110
690,LICEO BICENTENARIO DE EXCELENCIA COLEGIO ANTONIO VARAS,VICUÑA,3,0,1,959,10
691,ESCUELA MUNICIPAL CIELO CLARO--PAIHUANO,PAIGUANO,2,0,1,176,10
692,ESCUELA JERONIMO GODOY VILLANUEVA,PAIGUANO,2,0,1,190,10
693,ESCUELA BASICA HECTOR MANUEL HERNANDEZ,PAIGUANO,2,1,1,5,110
694,ESCUELA GABRIELA MISTRAL,PAIGUANO,2,1,1,130,10
695,ESCUELA BASICA SANTIAGO BUERAS A.,PAIGUANO,2,1,1,1,110
696,ESCUELA MUNICIPAL LA ORTIGA,PAIGUANO,2,1,1,10,110
697,ESCUELA MUNICIPAL ALCOHUAZ,PAIGUANO,2,1,1,8,110
699,ESCUELA MARIA ISABEL PERALTA P.,PAIGUANO,2,1,1,7,110
701,LICEO ESTELA AVILA MOLINA,OVALLE,2,0,1,590,310
704,LICEO ALEJANDRO ALVAREZ JOFRE,OVALLE,2,0,1,972,110
705,LICEO BICENTENARIO DE EXCELENCIA  POLITECNICO DE OVALLE,OVALLE,2,0,1,1053,510
706,COLEGIO FRAY JORGE,OVALLE,2,0,1,654,10
707,ESCUELA BASICA HELENE LANG,OVALLE,2,0,1,488,10
708,ESCUELA ANTONIO TIRADO LANAS,OVALLE,2,0,1,343,10
709,ESCUELA BASICA OSCAR ARAYA MOLINA,OVALLE,2,0,1,300,10
710,ESCUELA BASICA JOSE TOMAS OVALLE B.,OVALLE,2,0,1,270,10
711,ESCUELA GUARDIAMARINA ERNESTO RIQUELME V,OVALLE,2,0,1,327,10
712,ESCUELA BÁSICA ARTURO ALESSANDRI PALMA,OVALLE,2,0,1,640,10
713,ESCUELA ARTURO VILLALON SIEULANNE,OVALLE,2,0,1,286,10
714,ESCUELA BASICA VISTA HERMOSA,OVALLE,2,0,1,508,10
715,ESCUELA BASICA BERNARDO O¦HIGGINS RIQUELME,OVALLE,2,0,1,206,10
716,ESC.PADRE JOSEPH BENEDIKT STEGMEIER,OVALLE,2,0,1,333,10
718,ESCUELA MARCOS MACUADA OGALDE,OVALLE,2,0,1,167,10
719,COLEGIO YUNGAY,OVALLE,2,0,1,106,212
721,ESCUELA BASICA FLORENCIO ESPINOZA LOPEZ,OVALLE,2,0,1,538,10
722,ESC. HEBERTO VELAZQUEZ VELAZQUEZ,OVALLE,2,0,1,271,10
723,ESCUELA VILLORRIO EL TALHUEN,OVALLE,2,1,1,14,110
724,ESCUELA BASICA CALETA EL MAITEN,OVALLE,2,1,1,4,110
725,ESCUELA EL CRISOL,OVALLE,2,1,1,202,10
726,ESCUELA QUEBRADA SECA DE SOTAQUI,OVALLE,2,1,1,0,0
727,ESCUELA LA PALOMA,OVALLE,2,1,1,3,110
728,ESCUELA EL ALGARROBO,OVALLE,2,1,1,2,110
729,ESCUELA BASICA LOS OLIVOS,OVALLE,2,1,1,55,10
730,ESCUELA BASICA LUCIA NUNEZ DE LA CUADRA,OVALLE,2,1,1,127,10
731,ESCUELA EL TRAPICHE,OVALLE,2,1,1,41,10
732,ESCUELA HIGUERITAS UNIDAS,OVALLE,2,1,3,0,0
733,ESCUELA SANTA CRISTINA,OVALLE,2,1,1,61,10
735,ESCUELA LA QUIROGA,OVALLE,2,1,1,4,110
736,ESCUELA BASICA LOS SOSSAS,OVALLE,2,1,1,8,110
737,ESCUELA BASICA VALENTIN LETELIER,OVALLE,2,1,1,143,10
738,ESCUELA BASICA PEJERREYES,OVALLE,2,1,3,0,0
739,ESCUELA BASICA JULIO MONTT SALAMANCA,OVALLE,2,1,3,0,0
740,ESCUELA PEDRO ENRIQUE ALFONSO BARRIOS,OVALLE,2,1,1,107,10
741,ESCUELA SONORA,OVALLE,2,1,3,0,0
743,ESCUELA CARACHILLA,OVALLE,2,1,1,68,10
744,ESCUELA ORURO,OVALLE,2,1,1,10,110
745,ESCUELA LA HIGUERA DE PALOMA,OVALLE,2,1,1,0,0
746,ESCUELA EL SAUCE,OVALLE,2,1,1,5,110
747,ESCUELA CERRO TAMAYA,OVALLE,2,1,1,134,10
749,ESCUELA TRANQUE RECOLETA,OVALLE,2,1,1,1,110
750,ESCUELA ELVIRA DEL CARMEN OCHOA AVILES,OVALLE,2,0,1,110,10
752,ESCUELA VALLE HERMOSO,OVALLE,2,1,1,7,110
753,ESC.BAS.JUAN PABLO ARTIGUES PENAFIEL,OVALLE,2,1,1,157,10
754,ESCUELA LA ARAUCANA,OVALLE,2,1,1,19,110
755,ESCUELA CANELILLA,OVALLE,2,1,1,3,110
756,ESCUELA SANTA CATALINA,OVALLE,2,1,1,9,110
757,ESCUELA BASICA EL GUINDO,OVALLE,2,1,1,93,10
758,ESCUELA CORDILLERA,OVALLE,2,1,1,8,110
759,ESCUELA BASICA GASPAR CABRALES,OVALLE,2,1,1,16,110
760,ESCUELA LAS LOMAS DE PUNILLA,OVALLE,2,1,1,9,110
761,ESCUELA SAN EUGENIO,OVALLE,2,1,3,0,0
762,ESCUELA CALETA EL TORO,OVALLE,2,1,1,17,110
763,COLEGIO SAN JUAN BAUTISTA,OVALLE,3,0,1,1220,10
766,COLEGIO SANTA MARIA EUFRASIA,OVALLE,3,0,1,1734,10
767,COLEGIO PARTICULAR GABRIELA MISTRAL,OVALLE,3,0,1,472,110
768,COLEGIO LA PROVIDENCIA,OVALLE,3,0,1,970,110
769,COLEGIO SAN VIATOR,OVALLE,3,0,1,1236,10
770,COLEGIO AMALIA ERRAZURIZ,OVALLE,4,0,1,587,10
771,ESCUELA PARTICULAR EL ARRAYAN,OVALLE,3,1,1,0,0
772,LICEO AGRICOLA DE OVALLE TADEO PERRY BARN,OVALLE,5,0,1,517,510
773,ESCUELA SAMO ALTO,RÍO HURTADO,2,1,1,75,10
774,COLEGIO PICHASCA,RÍO HURTADO,2,1,1,246,10
775,ESCUELA BASICA DE FUNDINA,RÍO HURTADO,2,1,1,10,110
776,ES.BAS.SAN PEDRO DE RIO HURTADO,RÍO HURTADO,2,1,1,3,110
777,ESC.BASICA HIJOS DE EL CHANAR,RÍO HURTADO,2,1,1,10,110
778,ESCUELA BASICA LAS BREAS,RÍO HURTADO,2,1,1,17,110
780,ESCUELA BASICA TABAQUEROS,RÍO HURTADO,2,1,1,14,110
783,ESCUELA DOCTOR JOSE LUIS ARRANO,ANDACOLLO,6,1,1,5,110
784,ESCUELA BASICA HUAMPULLA,RÍO HURTADO,2,1,1,1,110
785,ESCUELA BASICA LOS MAITENES DE SAMO ALTO,RÍO HURTADO,2,1,1,1,110
786,ESCUELA BASICA LA HUERTA,RÍO HURTADO,2,1,1,2,110
787,ESCUELA BASICA MORRILLOS,RÍO HURTADO,2,1,1,2,110
788,ESCUELA BASICA VADO DE MORRILLOS,RÍO HURTADO,2,1,1,4,110
789,ESCUELA EL ESPINAL DE RIO HURTADO,RÍO HURTADO,2,1,1,7,110
790,ESCUELA BASICA EL ROMERAL,RÍO HURTADO,2,1,1,7,110
791,ESCUELA EL BOSQUE,RÍO HURTADO,2,1,3,0,0
792,ESCUELA BASICA ESTANCIA EL SAUCE,RÍO HURTADO,2,1,1,5,110
793,ESCUELA BASICA DE SERON,RÍO HURTADO,2,1,1,54,10
795,ESC.BASICA DOMINGO SANTA MARIA GONZALEZ,ANDACOLLO,6,1,1,3,110
797,ESCUELA LOS MAITENES DE SERON,RÍO HURTADO,2,1,1,3,110
798,ESCUELA EL PALQUI,MONTE PATRIA,2,0,1,752,10
799,COLEGIO REPUBLICA DE CHILE,MONTE PATRIA,2,0,1,604,10
800,ESCUELA HUATULAME,MONTE PATRIA,2,0,1,149,10
802,LICEO BICENTENARIO DE EXCELENCIA LICEO PRESIDENTE EDUARDO FREI MONTALVA,MONTE PATRIA,2,0,1,604,310
803,ESC.CONCENTRACION FRONTERIZA DE TULAHUEN,MONTE PATRIA,2,0,1,180,10
804,ESCUELA BASICA WENCESLAO VARGAS,MONTE PATRIA,2,1,1,193,10
805,ESCUELA EL MAQUI,MONTE PATRIA,2,1,1,6,110
806,ESCUELA FRONTERA LAS RAMADAS,MONTE PATRIA,2,1,1,16,110
807,ESCUELA EL MAITEN,MONTE PATRIA,2,1,1,3,110
808,ESCUELA BASICA TULAHUEN PONIENTE,MONTE PATRIA,2,1,3,0,0
809,ESCUELA DE HUANILLA,MONTE PATRIA,2,1,1,5,110
810,ESCUELA CENTRAL HIDROELECTRICA LOS MOLLE,MONTE PATRIA,2,1,1,9,110
811,ESCUELA VARILLAR,MONTE PATRIA,2,1,3,0,0
812,ESCUELA SOL DE LAS PRADERAS,MONTE PATRIA,2,1,1,7,110
813,ESCUELA BASICA LA UNION,MONTE PATRIA,2,1,1,6,110
814,ESCUELA BASICA EL TAYAN,MONTE PATRIA,2,1,1,15,110
816,ESCUELA GUSTAVO CONTRERAS CASTRO,MONTE PATRIA,2,1,1,4,110
817,ESCUELA NUEVA ESPERANZA DE PEJERREYES,MONTE PATRIA,2,1,1,14,110
818,ESCUELA LOS CLONQUIS,MONTE PATRIA,2,1,1,2,110
819,ESCUELA BUENAVENTURA,MONTE PATRIA,2,1,1,2,110
820,ESCUELA SOL DEL CUYANO,MONTE PATRIA,2,1,1,10,110
821,ESCUELA DE FLOR DEL VALLE,MONTE PATRIA,2,1,1,208,10
822,ESCUELA JUNTAS,MONTE PATRIA,2,1,1,147,10
823,ESCUELA BASICA COLLIGUAY,MONTE PATRIA,2,1,1,8,110
824,ESCUELA HEROES DE CHILE,MONTE PATRIA,2,1,1,5,110
825,ESCUELA BASICA PABLO NERUDA,MONTE PATRIA,2,1,1,4,110
826,ESCUELA BASICA HACIENDA VALDIVIA,MONTE PATRIA,2,1,1,2,110
827,COLEGIO RIO GRANDE,MONTE PATRIA,2,0,1,193,10
