fila_excel,RBD,COD_DEPE,DIMENSION,ESTIM_TOTAL,ESTIM_SEP,NIV_IMPLEM,duplicado_exacto_adicional,total_mayor_1000_millones
104702,18158,3,Convivencia Escolar,15000000,15000000.0,Implementación completa: 100%,False,False
104703,18158,3,Convivencia Escolar,22000000,22000000.0,Implementación completa: 100%,False,False
104704,18158,3,Gestión de Recursos,85000000,80000000.0,Implementación completa: 100%,False,False
104705,18158,3,Gestión de Recursos,72000000,67000000.0,Implementación completa: 100%,False,False
104706,18158,3,Gestión Pedagógica,13000000,13000000.0,Implementación completa: 100%,False,False
104707,18158,3,Gestión Pedagógica,22000000,22000000.0,Implementación completa: 100%,False,False
104708,18158,3,Gestión Pedagógica,47000000,47000000.0,Implementación completa: 100%,False,False
104709,18158,3,Liderazgo,5000000,5000000.0,Implementación completa: 100%,False,False
104710,18158,3,Liderazgo,20000000,20000000.0,Implementación completa: 100%,False,False
104711,18159,3,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
104712,18159,3,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
104713,18159,3,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
104714,18159,3,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
104715,18159,3,Gestión de Recursos,0,0.0,Implementación completa: 100%,False,False
104716,18159,3,Gestión de Recursos,0,0.0,Implementación completa: 100%,False,False
104717,18159,3,Gestión de Recursos,0,0.0,Implementación completa: 100%,False,False
104718,18159,3,Gestión de Recursos,2500000,0.0,Implementación completa: 100%,False,False
104719,18159,3,Gestión de Recursos,100000,0.0,Implementación completa: 100%,False,False
104720,18159,3,Gestión de Recursos,100000,0.0,Implementación completa: 100%,False,False
104721,18159,3,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
104722,18159,3,Gestión Pedagógica,0,0.0,Implementación parcial: 25% a 49%,False,False
104723,18159,3,Gestión Pedagógica,0,0.0,Implementación avanzada: 75% a 99%,False,False
104724,18159,3,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
104725,18159,3,Liderazgo,0,0.0,Implementación completa: 100%,False,False
104726,18159,3,Liderazgo,0,0.0,Implementación completa: 100%,False,False
104727,18159,3,Liderazgo,0,0.0,Implementación completa: 100%,False,False
104728,18166,3,Convivencia Escolar,700000,0.0,Implementación completa: 100%,False,False
104729,18166,3,Convivencia Escolar,500000,0.0,Implementación avanzada: 75% a 99%,False,False
104730,18166,3,Gestión de Recursos,1200000,0.0,Implementación completa: 100%,False,False
104731,18166,3,Gestión de Recursos,200000,0.0,Implementación completa: 100%,False,False
104732,18166,3,Gestión Pedagógica,315000,0.0,Implementación completa: 100%,False,False
104733,18166,3,Gestión Pedagógica,250000,0.0,Implementación completa: 100%,False,False
104734,18166,3,Liderazgo,2000000,0.0,Implementación completa: 100%,False,False
104735,18166,3,Liderazgo,23000000,0.0,Implementación avanzada: 75% a 99%,False,False
104736,18170,3,Convivencia Escolar,3000000,3000000.0,Implementación completa: 100%,False,False
104737,18170,3,Convivencia Escolar,25000000,25000000.0,Implementación completa: 100%,False,False
104738,18170,3,Convivencia Escolar,12000000,12000000.0,Implementación completa: 100%,False,False
104739,18170,3,Convivencia Escolar,10000000,10000000.0,Implementación completa: 100%,False,False
104740,18170,3,Gestión de Recursos,90000000,80000000.0,Implementación completa: 100%,False,False
104741,18170,3,Gestión de Recursos,45000000,45000000.0,Implementación completa: 100%,False,False
104742,18170,3,Gestión de Recursos,32000000,25000000.0,Implementación completa: 100%,False,False
104743,18170,3,Gestión de Recursos,15000000,15000000.0,Implementación completa: 100%,False,False
104744,18170,3,Gestión de Recursos,80000000,80000000.0,Implementación completa: 100%,False,False
104745,18170,3,Gestión Pedagógica,3000000,3000000.0,Implementación completa: 100%,False,False
104746,18170,3,Gestión Pedagógica,5000000,5000000.0,Implementación completa: 100%,False,False
104747,18170,3,Gestión Pedagógica,10000000,10000000.0,Implementación completa: 100%,False,False
104748,18170,3,Gestión Pedagógica,7000000,7000000.0,Implementación completa: 100%,False,False
104749,18170,3,Gestión Pedagógica,12000000,5000000.0,Implementación completa: 100%,False,False
104750,18170,3,Liderazgo,15000000,15000000.0,Implementación completa: 100%,False,False
104751,18170,3,Liderazgo,3000000,3000000.0,Implementación completa: 100%,False,False
104752,18170,3,Liderazgo,0,0.0,Implementación completa: 100%,False,False
104753,18172,3,Convivencia Escolar,6000000,5000000.0,Implementación avanzada: 75% a 99%,False,False
104754,18172,3,Convivencia Escolar,5000000,5000000.0,Implementación avanzada: 75% a 99%,False,False
104755,18172,3,Convivencia Escolar,0,0.0,Implementación adecuada: 50% a 74%,False,False
104756,18172,3,Convivencia Escolar,4500000,2500000.0,Implementación adecuada: 50% a 74%,False,False
104757,18172,3,Convivencia Escolar,10000000,5000000.0,Implementación adecuada: 50% a 74%,False,False
104758,18172,3,Convivencia Escolar,8000000,5000000.0,Implementación completa: 100%,False,False
104759,18172,3,Convivencia Escolar,0,0.0,Implementación avanzada: 75% a 99%,False,False
104760,18172,3,Convivencia Escolar,17000000,2000000.0,Implementación completa: 100%,False,False
104761,18172,3,Convivencia Escolar,16000000,14000000.0,Implementación avanzada: 75% a 99%,False,False
104762,18172,3,Convivencia Escolar,100000,100000.0,Implementación avanzada: 75% a 99%,False,False
104763,18172,3,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
104764,18172,3,Convivencia Escolar,1500000,1000000.0,Implementación avanzada: 75% a 99%,False,False
104765,18172,3,Gestión de Recursos,0,0.0,Implementación adecuada: 50% a 74%,False,False
104766,18172,3,Gestión de Recursos,100000,0.0,Implementación adecuada: 50% a 74%,False,False
104767,18172,3,Gestión de Recursos,2000000,2000000.0,Implementación adecuada: 50% a 74%,False,False
104768,18172,3,Gestión de Recursos,0,0.0,Implementación adecuada: 50% a 74%,False,False
104769,18172,3,Gestión de Recursos,0,0.0,Implementación adecuada: 50% a 74%,False,False
104770,18172,3,Gestión de Recursos,0,0.0,Implementación avanzada: 75% a 99%,False,False
104771,18172,3,Gestión de Recursos,0,0.0,Implementación avanzada: 75% a 99%,False,False
104772,18172,3,Gestión de Recursos,0,0.0,Implementación adecuada: 50% a 74%,False,False
104773,18172,3,Gestión Pedagógica,3000000,2000000.0,Implementación adecuada: 50% a 74%,False,False
104774,18172,3,Gestión Pedagógica,1000000,500000.0,Implementación completa: 100%,False,False
104775,18172,3,Gestión Pedagógica,1000000,0.0,Implementación avanzada: 75% a 99%,False,False
104776,18172,3,Gestión Pedagógica,2000000,1000000.0,Implementación avanzada: 75% a 99%,False,False
104777,18172,3,Gestión Pedagógica,0,0.0,Implementación adecuada: 50% a 74%,False,False
104778,18172,3,Gestión Pedagógica,0,0.0,Implementación avanzada: 75% a 99%,False,False
104779,18172,3,Gestión Pedagógica,10000000,4000000.0,Implementación adecuada: 50% a 74%,False,False
104780,18172,3,Gestión Pedagógica,0,0.0,Implementación avanzada: 75% a 99%,False,False
104781,18172,3,Liderazgo,0,0.0,Implementación adecuada: 50% a 74%,False,False
104782,18172,3,Liderazgo,2000000,2000000.0,Implementación adecuada: 50% a 74%,False,False
104783,18172,3,Liderazgo,1000000,0.0,Implementación completa: 100%,False,False
104784,18172,3,Liderazgo,0,0.0,Implementación completa: 100%,False,False
104785,18172,3,Liderazgo,200000,0.0,Implementación adecuada: 50% a 74%,False,False
104786,18172,3,Liderazgo,0,0.0,Implementación adecuada: 50% a 74%,False,False
104787,18172,3,Liderazgo,100000,0.0,Implementación adecuada: 50% a 74%,False,False
104788,18172,3,Liderazgo,100000,0.0,Implementación adecuada: 50% a 74%,False,False
104789,18173,3,Convivencia Escolar,75000,0.0,Implementación completa: 100%,False,False
104790,18173,3,Convivencia Escolar,15000,0.0,Implementación completa: 100%,False,False
104791,18173,3,Gestión de Recursos,90000,0.0,Implementación completa: 100%,False,False
104792,18173,3,Gestión de Recursos,100000,0.0,Implementación completa: 100%,False,False
104793,18173,3,Gestión Pedagógica,25000,0.0,Implementación avanzada: 75% a 99%,False,False
104794,18173,3,Gestión Pedagógica,25000,0.0,Implementación completa: 100%,False,False
104795,18173,3,Liderazgo,90000,0.0,Implementación avanzada: 75% a 99%,False,False
104796,18173,3,Liderazgo,85000,0.0,Implementación avanzada: 75% a 99%,False,False
104797,18178,3,Convivencia Escolar,0,0.0,Implementación avanzada: 75% a 99%,False,False
104798,18178,3,Convivencia Escolar,0,0.0,Implementación avanzada: 75% a 99%,False,False
104799,18178,3,Gestión de Recursos,0,0.0,Implementación adecuada: 50% a 74%,False,False
104800,18178,3,Gestión de Recursos,0,0.0,Implementación adecuada: 50% a 74%,False,False
104801,18178,3,Gestión Pedagógica,0,0.0,Implementación avanzada: 75% a 99%,False,False
104802,18178,3,Gestión Pedagógica,0,0.0,Implementación avanzada: 75% a 99%,False,False
104803,18178,3,Liderazgo,0,0.0,Implementación adecuada: 50% a 74%,False,False
104804,18178,3,Liderazgo,0,0.0,Implementación adecuada: 50% a 74%,False,False
104805,18181,3,Convivencia Escolar,90000000,90000000.0,Implementación avanzada: 75% a 99%,False,False
104806,18181,3,Convivencia Escolar,100000000,100000000.0,Implementación avanzada: 75% a 99%,False,False
104807,18181,3,Gestión de Recursos,95000000,80000000.0,Implementación avanzada: 75% a 99%,False,False
104808,18181,3,Gestión de Recursos,42000000,42000000.0,Implementación avanzada: 75% a 99%,False,False
104809,18181,3,Gestión de Recursos,10000000,10000000.0,Implementación avanzada: 75% a 99%,False,False
104810,18181,3,Gestión Pedagógica,65000000,60000000.0,Implementación avanzada: 75% a 99%,False,False
104811,18181,3,Gestión Pedagógica,1000000,1000000.0,Implementación adecuada: 50% a 74%,False,False
104812,18181,3,Gestión Pedagógica,1000000,1000000.0,Implementación avanzada: 75% a 99%,False,False
104813,18181,3,Gestión Pedagógica,80000000,80000000.0,Implementación avanzada: 75% a 99%,False,False
104814,18181,3,Liderazgo,10000000,10000000.0,Implementación avanzada: 75% a 99%,False,False
104815,18181,3,Liderazgo,3000000,3000000.0,Implementación avanzada: 75% a 99%,False,False
104816,18183,3,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
104817,18183,3,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
104818,18183,3,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
104819,18183,3,Convivencia Escolar,0,0.0,Implementación adecuada: 50% a 74%,False,False
104820,18183,3,Gestión de Recursos,0,0.0,Implementación parcial: 25% a 49%,False,False
104821,18183,3,Gestión de Recursos,0,0.0,Implementación parcial: 25% a 49%,False,False
104822,18183,3,Gestión de Recursos,0,0.0,Implementación adecuada: 50% a 74%,False,False
104823,18183,3,Gestión de Recursos,0,0.0,Implementación parcial: 25% a 49%,False,False
104824,18183,3,Gestión Pedagógica,0,0.0,Implementación avanzada: 75% a 99%,False,False
104825,18183,3,Gestión Pedagógica,0,0.0,Implementación avanzada: 75% a 99%,False,False
104826,18183,3,Gestión Pedagógica,0,0.0,Implementación adecuada: 50% a 74%,False,False
104827,18183,3,Gestión Pedagógica,0,0.0,Implementación adecuada: 50% a 74%,False,False
104828,18183,3,Liderazgo,0,0.0,Implementación adecuada: 50% a 74%,False,False
104829,18183,3,Liderazgo,0,0.0,Implementación adecuada: 50% a 74%,False,False
104830,18183,3,Liderazgo,0,0.0,Implementación completa: 100%,False,False
104831,18183,3,Liderazgo,0,0.0,Implementación completa: 100%,False,False
104832,18184,3,Convivencia Escolar,25000000,25000000.0,Implementación completa: 100%,False,False
104833,18184,3,Convivencia Escolar,600000,600000.0,Implementación completa: 100%,False,False
104834,18184,3,Convivencia Escolar,2000000,2000000.0,Implementación completa: 100%,False,False
104835,18184,3,Convivencia Escolar,15000000,15000000.0,Implementación completa: 100%,False,False
104836,18184,3,Gestión de Recursos,7000000,7000000.0,Implementación avanzada: 75% a 99%,False,False
104837,18184,3,Gestión de Recursos,5000000,5000000.0,Implementación avanzada: 75% a 99%,False,False
104838,18184,3,Gestión de Recursos,3000000,3000000.0,Implementación completa: 100%,False,False
104839,18184,3,Gestión de Recursos,40000000,40000000.0,Implementación completa: 100%,False,False
104840,18184,3,Gestión de Recursos,45000000,45000000.0,Implementación completa: 100%,False,False
104841,18184,3,Gestión Pedagógica,2000000,2000000.0,Implementación completa: 100%,False,False
104842,18184,3,Gestión Pedagógica,1000000,1000000.0,Implementación avanzada: 75% a 99%,False,False
104843,18184,3,Gestión Pedagógica,2500000,2500000.0,Implementación avanzada: 75% a 99%,False,False
104844,18184,3,Gestión Pedagógica,21000000,21000000.0,Implementación completa: 100%,False,False
104845,18184,3,Gestión Pedagógica,8500000,8500000.0,Implementación completa: 100%,False,False
104846,18184,3,Gestión Pedagógica,41000000,41000000.0,Implementación completa: 100%,False,False
104847,18184,3,Gestión Pedagógica,2000000,2000000.0,Implementación completa: 100%,False,False
104848,18184,3,Gestión Pedagógica,11000000,11000000.0,Implementación completa: 100%,False,False
104849,18184,3,Liderazgo,600000,600000.0,Implementación completa: 100%,False,False
104850,18184,3,Liderazgo,1500000,1500000.0,Implementación completa: 100%,False,False
104851,18189,3,Convivencia Escolar,0,0.0,Implementación avanzada: 75% a 99%,False,False
104852,18189,3,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
104853,18189,3,Gestión de Recursos,0,0.0,Implementación completa: 100%,False,False
104854,18189,3,Gestión de Recursos,0,0.0,Implementación completa: 100%,False,False
104855,18189,3,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
104856,18189,3,Gestión Pedagógica,0,0.0,Implementación avanzada: 75% a 99%,False,False
104857,18189,3,Liderazgo,0,0.0,Implementación avanzada: 75% a 99%,False,False
104858,18189,3,Liderazgo,0,0.0,Implementación completa: 100%,False,False
104859,18193,3,Convivencia Escolar,300000,0.0,Implementación completa: 100%,False,False
104860,18193,3,Convivencia Escolar,300000,0.0,Implementación completa: 100%,False,False
104861,18193,3,Gestión de Recursos,300000,0.0,Implementación completa: 100%,False,False
104862,18193,3,Gestión de Recursos,300000,0.0,Implementación completa: 100%,False,False
104863,18193,3,Gestión Pedagógica,200000,0.0,Implementación completa: 100%,False,False
104864,18193,3,Gestión Pedagógica,200000,0.0,Implementación completa: 100%,False,False
104865,18193,3,Liderazgo,300000,0.0,Implementación completa: 100%,False,False
104866,18193,3,Liderazgo,300000,0.0,Implementación completa: 100%,False,False
104867,18194,3,Convivencia Escolar,20000,0.0,Implementación completa: 100%,False,False
104868,18194,3,Convivencia Escolar,20000,0.0,Implementación adecuada: 50% a 74%,False,False
104869,18194,3,Convivencia Escolar,30000,0.0,Implementación avanzada: 75% a 99%,False,False
104870,18194,3,Convivencia Escolar,20000,0.0,Implementación completa: 100%,False,False
104871,18194,3,Gestión de Recursos,200000,0.0,Implementación avanzada: 75% a 99%,False,False
104872,18194,3,Gestión de Recursos,100000,0.0,Implementación completa: 100%,False,False
